"id"	"point_nr"	"x"	"y"
"id9"	30	0.27133826	0.62413924
"id9"	31	0.32674759	0.62052601
"id9"	32	0.47378557	0.63534758
"id9"	33	0.58949679	0.66250899
"id9"	34	0.5182573	0.72472797
"id9"	35	0.39764061	0.79351386
"id9"	36	0.36184343	0.80889238
"id9"	37	0.31124823	0.84092899
"id9"	38	0.31612977	0.87532814
"id9"	39	0.3388086	0.89305766
"id9"	40	0.38960651	0.87899292
"id9"	41	0.42237083	0.8606492
"id9"	42	0.56564368	0.80659368
"id9"	43	0.66861535	0.76797863
"id9"	44	0.62418722	0.81493159
"id9"	45	0.5483534	0.86821531
"id9"	46	0.50814788	0.89114765
"id9"	47	0.47555256	0.92447538
"id9"	48	0.48186051	0.95287076
"id9"	49	0.49992792	0.96014878
"id9"	50	0.53725286	0.94775244
"id9"	51	0.58650615	0.92921159
"id9"	52	0.66837756	0.88035331
"id9"	53	0.76672108	0.82980397
"id9"	54	0.87148505	0.81663582
"id9"	55	0.98218526	0.79890718
"id9"	56	1.09714152	0.75715754
